station,valid,tmpf,relh,wd,ws,visibility
OBBI,5/23/19 11:42,102.2,15.3,360,8,6.21
OBBI,5/23/19 12:00,102.2,15.3,10,8,6.21
OBBI,5/23/19 12:30,102.2,15.3,30,8,6.21
OBBI,5/23/19 13:00,96.8,41.77,40,12,6.21
OBBI,5/23/19 13:30,91.4,52.48,30,14,6.21
OBBI,5/23/19 14:00,89.6,55.53,30,13,6.21
OBBI,5/23/19 14:30,89.6,49.1,10,12,6.21
OBBI,5/23/19 15:00,89.6,46.14,360,10,6.21
OBBI,5/23/19 15:30,89.6,40.69,10,9,6.21
OBBI,5/23/19 16:00,89.6,46.14,360,9,6.21
OBBI,5/23/19 16:30,89.6,43.34,350,7,6.21
OBBI,5/23/19 17:00,87.8,45.88,350,6,6.21
OBBI,5/23/19 17:30,87.8,48.84,360,6,6.21
OBBI,5/23/19 18:00,87.8,45.88,10,5,6.21
OBBI,5/23/19 18:30,87.8,45.88,M,4,6.21
OBBI,5/23/19 19:00,87.8,40.41,M,3,6.21
OBBI,5/23/19 19:30,87.8,37.9,M,2,6.21
OBBI,5/23/19 20:00,89.6,31.45,320,3,6.21
OBBI,5/23/19 20:30,87.8,35.53,320,4,6.21
OBBI,5/23/19 21:00,89.6,35.81,290,3,6.21
OBBI,5/23/19 21:30,89.6,38.18,270,4,6.21
OBBI,5/23/19 22:00,87.8,48.84,270,5,6.21
OBBI,5/23/19 22:30,87.8,51.98,270,6,6.21
OBBI,5/23/19 23:00,87.8,55.29,260,6,6.21
OBBI,5/23/19 23:30,87.8,48.84,260,7,6.21
OBBI,5/24/19 0:00,89.6,38.18,240,3,6.21
OBBI,5/24/19 0:30,89.6,38.18,250,5,6.21
OBBI,5/24/19 1:00,87.8,58.78,220,4,6.21
OBBI,5/24/19 1:30,86,58.55,230,6,6.21
OBBI,5/24/19 2:00,86,58.55,230,7,6.21
OBBI,5/24/19 2:30,86,55.04,230,8,6.21
OBBI,5/24/19 3:00,87.8,45.88,230,7,6.21
OBBI,5/24/19 3:30,89.6,40.69,230,4,6.21
OBBI,5/24/19 4:00,91.4,31.72,260,6,6.21
OBBI,5/24/19 4:30,91.4,33.84,260,10,6.21
OBBI,5/24/19 5:00,91.4,31.72,260,11,6.21
OBBI,5/24/19 5:30,93.2,28.1,270,8,6.21
OBBI,5/24/19 6:00,95,23.3,280,8,6.21
OBBI,5/24/19 6:30,96.8,22.04,280,8,6.21
OBBI,5/24/19 7:00,96.8,23.55,280,10,6.21
OBBI,5/24/19 7:30,98.6,22.29,310,12,6.21
OBBI,5/24/19 8:00,98.6,23.81,300,13,6.21
OBBI,5/24/19 8:30,98.6,22.29,300,13,6.21
OBBI,5/24/19 9:00,100.4,17.28,300,14,6.21
OBBI,5/24/19 9:30,100.4,18.48,320,14,6.21
OBBI,5/24/19 10:00,98.6,25.41,330,14,6.21
OBBI,5/24/19 10:30,98.6,25.41,330,13,6.21
OBBI,5/24/19 11:00,100.4,24.06,340,12,6.21
OBBI,5/24/19 11:30,100.4,22.54,340,12,6.21
OBBI,5/24/19 12:00,98.6,23.81,340,11,6.21
OBBI,5/24/19 12:30,98.6,28.9,360,11,6.21
OBBI,5/24/19 13:00,96.8,30.53,360,12,6.21
OBBI,5/24/19 13:30,96.8,28.63,10,11,6.21
OBBI,5/24/19 14:00,96.8,25.15,20,9,6.21
OBBI,5/24/19 14:30,95,26.58,20,8,6.21
OBBI,5/24/19 15:00,93.2,34.11,40,9,6.21
OBBI,5/24/19 15:30,93.2,31.99,40,7,6.21
OBBI,5/24/19 16:00,89.6,46.14,40,8,6.21
OBBI,5/24/19 16:30,89.6,43.34,50,7,6.21
OBBI,5/24/19 17:00,89.6,46.14,110,4,6.21
OBBI,5/24/19 17:30,87.8,55.29,100,3,6.21
OBBI,5/24/19 18:00,87.8,58.78,110,3,6.21
OBBI,5/24/19 18:30,87.8,55.29,120,3,6.21
OBBI,5/24/19 19:00,87.8,51.98,120,3,6.21
OBBI,5/24/19 19:30,87.8,51.98,120,3,6.21
OBBI,5/24/19 20:00,87.8,55.29,130,4,6.21
OBBI,5/24/19 20:30,86,62.25,110,5,6.21
OBBI,5/24/19 21:00,86,66.15,130,4,6.21
OBBI,5/24/19 21:30,86,62.25,120,5,6.21
OBBI,5/24/19 22:00,86,66.15,130,4,6.21
OBBI,5/24/19 22:30,86,58.55,M,2,6.21
OBBI,5/24/19 23:00,86,74.61,210,3,6.21
OBBI,5/24/19 23:30,86,66.15,200,3,6.21
OBBI,5/25/19 0:00,86,66.15,190,3,6.21
OBBI,5/25/19 0:30,86,62.25,M,2,6.21
OBBI,5/25/19 1:00,84.2,65.95,0,0,6.21
OBBI,5/25/19 1:30,82.4,69.9,300,4,6.21
OBBI,5/25/19 2:00,84.2,65.95,270,3,6.21
OBBI,5/25/19 2:30,86,55.04,270,3,6.21
OBBI,5/25/19 3:00,87.8,48.84,260,4,6.21
OBBI,5/25/19 3:30,87.8,51.98,270,3,6.21
OBBI,5/25/19 4:00,89.6,49.1,280,4,6.21
OBBI,5/25/19 4:30,89.6,52.23,260,5,6.21
OBBI,5/25/19 5:00,91.4,40.96,260,5,6.21
OBBI,5/25/19 5:30,95,30.26,300,3,6.21
OBBI,5/25/19 6:00,96.8,30.53,M,2,6.21
OBBI,5/25/19 6:30,95,41.5,330,8,6.21
OBBI,5/25/19 7:00,96.8,36.9,310,8,6.21
OBBI,5/25/19 7:30,96.8,32.54,320,9,6.21
OBBI,5/25/19 8:00,98.6,27.1,320,8,6.21
OBBI,5/25/19 8:30,98.6,28.9,320,8,6.21
OBBI,5/25/19 9:00,98.6,30.8,320,8,6.21
OBBI,5/25/19 9:30,98.6,30.8,320,7,6.21
OBBI,5/25/19 10:00,98.6,27.1,330,7,6.21
OBBI,5/25/19 10:30,100.4,24.06,320,8,6.21
OBBI,5/25/19 11:00,100.4,22.54,320,8,6.21
OBBI,5/25/19 11:30,100.4,19.76,330,8,6.21
OBBI,5/25/19 12:00,100.4,17.28,340,8,6.21
OBBI,5/25/19 12:30,98.6,25.41,10,8,6.21
OBBI,5/25/19 13:00,96.8,30.53,360,9,6.21
OBBI,5/25/19 13:30,95,39,360,9,6.21
OBBI,5/25/19 14:00,93.2,41.23,10,9,6.21
OBBI,5/25/19 14:30,93.2,38.73,360,8,6.21
OBBI,5/25/19 15:00,91.4,40.96,360,7,6.21
OBBI,5/25/19 15:30,89.6,46.14,360,8,6.21
OBBI,5/25/19 16:00,89.6,40.69,10,6,6.21
OBBI,5/25/19 16:30,89.6,40.69,10,6,6.21
OBBI,5/25/19 17:00,89.6,38.18,10,4,6.21
OBBI,5/25/19 17:30,89.6,35.81,M,2,6.21
OBBI,5/25/19 18:00,89.6,33.56,10,3,6.21
OBBI,5/25/19 18:30,89.6,40.69,50,5,6.21
OBBI,5/25/19 19:00,87.8,51.98,90,6,6.21
OBBI,5/25/19 19:30,86,62.25,80,7,6.21
OBBI,5/25/19 20:00,86,62.25,90,6,6.21
OBBI,5/25/19 20:30,86,62.25,90,5,6.21
OBBI,5/25/19 21:00,86,66.15,90,4,6.21
OBBI,5/25/19 21:30,84.2,70.08,90,4,6.21
OBBI,5/25/19 22:00,84.2,70.08,100,4,6.21
OBBI,5/25/19 22:30,84.2,70.08,120,3,6.21
OBBI,5/25/19 23:00,86,62.25,130,2,6.21
OBBI,5/25/19 23:30,86,55.04,M,2,6.21
OBBI,5/26/19 0:00,86,58.55,220,3,6.21
OBBI,5/26/19 0:30,84.2,62.03,100,6,6.21
OBBI,5/26/19 1:00,86,58.55,M,3,6.21
OBBI,5/26/19 1:30,84.2,70.08,M,3,6.21
OBBI,5/26/19 2:00,86,62.25,M,1,6.21
OBBI,5/26/19 2:30,86,58.55,210,3,6.21
OBBI,5/26/19 3:00,87.8,55.29,M,2,6.21
OBBI,5/26/19 3:30,87.8,55.29,230,4,6.21
OBBI,5/26/19 4:00,89.6,49.1,240,4,6.21
OBBI,5/26/19 4:30,91.4,49.36,270,5,6.21
OBBI,5/26/19 5:00,93.2,46.67,290,3,6.21
OBBI,5/26/19 5:30,93.2,49.62,290,5,6.21
OBBI,5/26/19 6:00,95,41.5,310,8,6.21
OBBI,5/26/19 6:30,96.8,32.54,300,11,6.21
OBBI,5/26/19 7:00,96.8,32.54,310,11,6.21
OBBI,5/26/19 7:30,96.8,28.63,300,10,6.21
OBBI,5/26/19 8:00,98.6,20.87,310,8,6.21
OBBI,5/26/19 8:30,98.6,23.81,320,8,6.21
OBBI,5/26/19 9:00,96.8,30.53,330,8,6.21
OBBI,5/26/19 9:30,98.6,28.9,10,8,6.21
OBBI,5/26/19 10:00,96.8,20.62,10,8,6.21
OBBI,5/26/19 10:30,96.8,22.04,10,8,6.21
OBBI,5/26/19 11:00,96.8,26.84,360,8,6.21
OBBI,5/26/19 11:30,95,34.39,50,9,6.21
OBBI,5/26/19 12:00,93.2,41.23,50,8,6.21
OBBI,5/26/19 12:30,95,34.39,20,7,6.21
OBBI,5/26/19 13:00,95,32.27,10,5,6.21
OBBI,5/26/19 13:30,93.2,41.23,360,6,6.21
OBBI,5/26/19 14:00,93.2,43.88,10,5,6.21
OBBI,5/26/19 14:30,93.2,34.11,M,2,6.21
OBBI,5/26/19 15:00,91.4,46.41,50,5,6.21
OBBI,5/26/19 15:30,89.6,52.23,50,4,6.21
OBBI,5/26/19 16:00,89.6,49.1,60,3,6.21
OBBI,5/26/19 16:30,87.8,55.29,50,4,6.21
OBBI,5/26/19 17:00,89.6,59.01,360,3,6.21
OBBI,5/26/19 17:30,87.8,62.47,360,5,6.21
OBBI,5/26/19 18:00,86,74.61,360,4,6.21
OBBI,5/26/19 18:30,86,74.61,350,4,6.21
OBBI,5/26/19 19:00,86,79.18,340,4,6.21
OBBI,5/26/19 19:30,84.2,83.88,350,4,4.97
OBBI,5/26/19 20:00,84.2,79.04,10,4,4.97
OBBI,5/26/19 20:30,86,74.61,30,5,4.97
OBBI,5/26/19 21:00,86,74.61,40,6,4.97
OBBI,5/26/19 21:30,84.2,83.88,50,6,4.97
OBBI,5/26/19 22:00,84.2,83.88,70,4,4.97
OBBI,5/26/19 22:30,84.2,83.88,80,3,4.97
OBBI,5/26/19 23:00,84.2,79.04,110,3,6.21
OBBI,5/26/19 23:30,84.2,79.04,0,0,6.21
OBBI,5/27/19 0:00,84.2,70.08,0,0,6.21
OBBI,5/27/19 0:30,86,58.55,0,0,6.21
OBBI,5/27/19 1:00,84.2,58.32,0,0,6.21
OBBI,5/27/19 1:30,82.4,65.74,0,0,6.21
OBBI,5/27/19 2:00,82.4,65.74,0,0,6.21
OBBI,5/27/19 2:30,84.2,58.32,0,0,6.21
OBBI,5/27/19 3:00,87.8,45.88,220,1,6.21
OBBI,5/27/19 3:30,91.4,36.08,220,3,6.21
OBBI,5/27/19 4:00,95,32.27,230,3,6.21
OBBI,5/27/19 4:30,95,32.27,320,4,6.21
OBBI,5/27/19 5:00,95,41.5,320,5,6.21
OBBI,5/27/19 5:30,93.2,49.62,280,6,6.21
OBBI,5/27/19 6:00,95,46.93,280,6,6.21
OBBI,5/27/19 6:30,95,36.63,310,8,6.21
OBBI,5/27/19 7:00,96.8,34.66,320,8,6.21
OBBI,5/27/19 7:30,95,44.14,330,8,6.21
OBBI,5/27/19 8:00,95,46.93,360,12,6.21
OBBI,5/27/19 8:30,96.8,30.53,350,9,6.21
OBBI,5/27/19 9:00,100.4,21.11,340,8,6.21
OBBI,5/27/19 9:30,98.6,23.81,10,8,6.21
OBBI,5/27/19 10:00,98.6,23.81,360,6,6.21
OBBI,5/27/19 10:30,98.6,27.1,360,7,6.21
OBBI,5/27/19 11:00,98.6,30.8,10,7,6.21
OBBI,5/27/19 11:30,98.6,27.1,10,7,6.21
OBBI,5/27/19 12:00,98.6,27.1,10,6,6.21
OBBI,5/27/19 12:30,98.6,27.1,360,5,6.21
OBBI,5/27/19 13:00,100.4,21.11,360,5,6.21
OBBI,5/27/19 13:30,100.4,19.76,10,4,6.21
OBBI,5/27/19 14:00,100.4,21.11,10,4,6.21
OBBI,5/27/19 14:30,98.6,25.41,40,3,6.21
OBBI,5/27/19 15:00,96.8,30.53,70,3,6.21
OBBI,5/27/19 15:30,95,34.39,80,3,6.21
OBBI,5/27/19 16:00,93.2,34.11,60,4,6.21
OBBI,5/27/19 16:30,93.2,34.11,60,4,6.21
OBBI,5/27/19 17:00,93.2,34.11,40,4,6.21
OBBI,5/27/19 17:30,91.4,40.96,60,5,6.21
OBBI,5/27/19 18:00,91.4,43.61,60,4,6.21
OBBI,5/27/19 18:30,91.4,40.96,M,4,6.21
OBBI,5/27/19 19:00,91.4,40.96,60,3,6.21
OBBI,5/27/19 19:30,91.4,36.08,60,3,6.21
OBBI,5/27/19 20:00,91.4,36.08,40,4,6.21
OBBI,5/27/19 20:30,89.6,35.81,M,1,6.21
OBBI,5/27/19 21:00,89.6,33.56,M,1,6.21
OBBI,5/27/19 21:30,89.6,40.69,10,3,6.21
OBBI,5/27/19 22:00,87.8,45.88,340,4,6.21
OBBI,5/27/19 22:30,87.8,45.88,M,1,6.21
OBBI,5/27/19 23:00,89.6,40.69,M,2,6.21
OBBI,5/27/19 23:30,89.6,40.69,M,4,6.21
OBBI,5/28/19 0:00,87.8,51.98,310,4,6.21
OBBI,5/28/19 0:30,87.8,62.47,310,6,6.21
OBBI,5/28/19 1:00,87.8,58.78,310,5,6.21
OBBI,5/28/19 1:30,87.8,58.78,250,3,6.21
OBBI,5/28/19 2:00,89.6,52.23,230,3,6.21
OBBI,5/28/19 2:30,87.8,55.29,310,2,6.21
OBBI,5/28/19 3:00,87.8,55.29,330,4,6.21
OBBI,5/28/19 3:30,93.2,52.73,M,1,6.21
OBBI,5/28/19 4:00,93.2,49.62,M,2,6.21
OBBI,5/28/19 4:30,95,41.5,M,4,6.21
OBBI,5/28/19 5:00,96.8,36.9,M,2,6.21
OBBI,5/28/19 5:30,98.6,32.81,30,4,6.21
OBBI,5/28/19 6:00,100.4,25.67,290,4,6.21
OBBI,5/28/19 6:30,100.4,21.11,300,8,6.21
OBBI,5/28/19 7:00,98.6,28.9,320,7,6.21
OBBI,5/28/19 7:30,100.4,22.54,270,6,6.21
OBBI,5/28/19 8:00,102.2,20,330,10,6.21
OBBI,5/28/19 8:30,100.4,21.11,320,10,6.21
OBBI,5/28/19 9:00,100.4,27.37,350,4,6.21
OBBI,5/28/19 9:30,102.2,22.79,350,5,5.59
OBBI,5/28/19 10:00,102.2,17.51,310,8,3.73
OBBI,5/28/19 10:30,102.2,16.37,320,8,3.11
OBBI,5/28/19 11:00,100.4,22.54,330,9,4.97
OBBI,5/28/19 11:30,102.2,16.37,330,9,6.21
OBBI,5/28/19 12:00,104,15.52,330,7,6.21
OBBI,5/28/19 12:30,104,13.54,340,7,6.21
OBBI,5/28/19 13:00,104,14.5,340,7,6.21
OBBI,5/28/19 13:30,104,13.54,320,6,6.21
OBBI,5/28/19 14:00,102.2,16.37,320,6,6.21
OBBI,5/28/19 14:30,100.4,21.11,350,6,6.21
OBBI,5/28/19 15:00,98.6,22.29,350,6,6.21
OBBI,5/28/19 15:30,96.8,25.15,340,6,6.21
OBBI,5/28/19 16:00,95,28.37,340,7,6.21
OBBI,5/28/19 16:30,95,28.37,340,6,6.21
OBBI,5/28/19 17:00,93.2,34.11,330,4,6.21
OBBI,5/28/19 17:30,93.2,34.11,330,3,6.21
OBBI,5/28/19 18:00,93.2,34.11,320,2,6.21
OBBI,5/28/19 18:30,93.2,31.99,320,3,6.21
OBBI,5/28/19 19:00,93.2,38.73,310,5,5.59
OBBI,5/28/19 19:30,91.4,43.61,300,6,6.21
OBBI,5/28/19 20:00,91.4,52.48,310,3,6.21
OBBI,5/28/19 20:30,93.2,41.23,280,4,6.21
OBBI,5/28/19 21:00,93.2,41.23,270,3,6.21
OBBI,5/28/19 21:30,93.2,43.88,250,3,6.21
OBBI,5/28/19 22:00,91.4,46.41,220,3,6.21
OBBI,5/28/19 22:30,91.4,46.41,220,3,6.21
OBBI,5/28/19 23:00,91.4,43.61,200,3,6.21
OBBI,5/28/19 23:30,91.4,43.61,220,4,6.21
OBBI,5/29/19 0:00,91.4,33.84,220,4,6.21
OBBI,5/29/19 0:30,91.4,31.72,220,3,6.21
OBBI,5/29/19 1:00,91.4,31.72,230,5,6.21
OBBI,5/29/19 1:30,91.4,31.72,230,4,6.21
OBBI,5/29/19 2:00,91.4,38.45,240,3,5.59
OBBI,5/29/19 2:30,91.4,40.96,240,4,5.59
OBBI,5/29/19 3:00,91.4,36.08,230,6,5.59
OBBI,5/29/19 3:30,93.2,34.11,240,4,6.21
OBBI,5/29/19 4:00,96.8,28.63,250,3,6.21
OBBI,5/29/19 4:30,98.6,23.81,250,4,6.21
OBBI,5/29/19 5:00,100.4,25.67,260,5,6.21
OBBI,5/29/19 5:30,102.2,24.32,260,7,6.21
OBBI,5/29/19 6:00,102.2,18.72,270,8,6.21
OBBI,5/29/19 6:30,102.2,17.51,270,8,6.21
OBBI,5/29/19 7:00,104,18.95,270,8,6.21
OBBI,5/29/19 7:30,105.8,14.71,270,7,6.21
OBBI,5/29/19 8:00,105.8,13.75,280,8,6.21
OBBI,5/29/19 8:30,107.6,13.95,310,11,6.21
OBBI,5/29/19 9:00,107.6,14.92,300,10,6.21
OBBI,5/29/19 9:30,107.6,14.92,300,11,6.21
OBBI,5/29/19 10:00,109.4,12.37,310,10,6.21
OBBI,5/29/19 10:30,109.4,10.78,320,8,6.21
OBBI,5/29/19 11:00,109.4,13.24,350,8,6.21
OBBI,5/29/19 11:30,104,24.57,10,10,6.21
OBBI,5/29/19 12:00,102.2,25.93,360,11,6.21
OBBI,5/29/19 12:30,100.4,29.17,360,12,6.21
OBBI,5/29/19 13:00,100.4,27.37,360,12,6.21
OBBI,5/29/19 13:30,98.6,30.8,10,10,6.21
OBBI,5/29/19 14:00,98.6,32.81,10,9,6.21
OBBI,5/29/19 14:30,96.8,32.54,10,8,6.21
OBBI,5/29/19 15:00,96.8,36.9,50,5,6.21
OBBI,5/29/19 15:30,95,41.5,70,4,6.21
OBBI,5/29/19 16:00,95,34.39,60,3,6.21
OBBI,5/29/19 16:30,96.8,30.53,60,3,6.21
OBBI,5/29/19 17:00,93.2,43.88,120,4,6.21
OBBI,5/29/19 17:30,93.2,38.73,M,2,6.21
OBBI,5/29/19 18:00,95,34.39,M,2,6.21
OBBI,5/29/19 18:30,95,32.27,0,0,6.21
OBBI,5/29/19 19:00,95,32.27,0,0,6.21
OBBI,5/29/19 19:30,93.2,29.99,0,0,6.21
OBBI,5/29/19 20:00,93.2,49.62,210,4,6.21
OBBI,5/29/19 20:30,93.2,46.67,190,6,6.21
OBBI,5/29/19 21:00,93.2,46.67,190,6,6.21
OBBI,5/29/19 21:30,93.2,46.67,200,4,6.21
OBBI,5/29/19 22:00,93.2,41.23,210,3,6.21
OBBI,5/29/19 22:30,93.2,38.73,220,3,6.21
OBBI,5/29/19 23:00,93.2,34.11,M,2,6.21
OBBI,5/29/19 23:30,93.2,38.73,230,3,6.21
OBBI,5/30/19 0:00,93.2,38.73,230,4,6.21
OBBI,5/30/19 0:30,93.2,38.73,230,6,6.21
OBBI,5/30/19 1:00,93.2,43.88,230,5,6.21
OBBI,5/30/19 1:30,93.2,43.88,230,7,6.21
OBBI,5/30/19 2:00,91.4,43.61,240,4,6.21
OBBI,5/30/19 2:30,93.2,36.35,240,5,6.21
OBBI,5/30/19 3:00,93.2,36.35,240,6,6.21
OBBI,5/30/19 3:30,95,32.27,240,7,6.21
OBBI,5/30/19 4:00,95,28.37,230,7,6.21
OBBI,5/30/19 4:30,98.6,23.81,240,7,6.21
OBBI,5/30/19 5:00,98.6,22.29,230,7,6.21
OBBI,5/30/19 5:30,102.2,20,240,6,6.21
OBBI,5/30/19 6:00,104,18.95,220,6,6.21
OBBI,5/30/19 6:30,105.8,15.73,260,8,6.21
OBBI,5/30/19 7:00,105.8,15.73,270,8,6.21
OBBI,5/30/19 7:30,107.6,13.04,280,8,6.21
OBBI,5/30/19 8:00,107.6,13.04,280,9,6.21
OBBI,5/30/19 8:30,102.2,33.35,330,11,6.21
OBBI,5/30/19 9:00,98.6,39.54,360,11,6.21
OBBI,5/30/19 9:30,98.6,34.93,360,11,6.21
OBBI,5/30/19 10:00,98.6,34.93,20,9,6.21
OBBI,5/30/19 10:30,100.4,29.17,20,7,6.21
OBBI,5/30/19 11:00,98.6,34.93,80,9,6.21
OBBI,5/30/19 11:30,96.8,41.77,90,9,6.21
OBBI,5/30/19 12:00,95,46.93,90,8,6.21
OBBI,5/30/19 12:30,95,49.87,110,7,6.21
OBBI,5/30/19 13:00,96.8,41.77,90,6,6.21
OBBI,5/30/19 13:30,96.8,41.77,90,5,6.21
OBBI,5/30/19 14:00,96.8,41.77,100,5,6.21
OBBI,5/30/19 14:30,95,49.87,110,4,6.21
OBBI,5/30/19 15:00,95,44.14,110,4,6.21
OBBI,5/30/19 15:30,96.8,32.54,330,7,6.21
OBBI,5/30/19 16:00,95,41.5,330,9,6.21
OBBI,5/30/19 16:30,93.2,46.67,340,7,6.21
OBBI,5/30/19 17:00,93.2,49.62,340,7,6.21
OBBI,5/30/19 17:30,93.2,49.62,340,8,6.21
OBBI,5/30/19 18:00,93.2,43.88,340,6,6.21
OBBI,5/30/19 18:30,93.2,38.73,340,7,6.21
OBBI,5/30/19 19:00,95,32.27,340,6,6.21
OBBI,5/30/19 19:30,93.2,31.99,350,5,6.21
OBBI,5/30/19 20:00,93.2,31.99,350,5,6.21
OBBI,5/30/19 20:30,93.2,29.99,350,6,6.21
OBBI,5/30/19 21:00,91.4,36.08,320,3,6.21
OBBI,5/30/19 21:30,93.2,29.99,M,2,6.21
OBBI,5/30/19 22:00,91.4,38.45,280,3,6.21
OBBI,5/30/19 22:30,93.2,34.11,290,3,6.21
OBBI,5/30/19 23:00,93.2,41.23,270,3,6.21
OBBI,5/30/19 23:30,93.2,38.73,270,4,6.21
OBBI,5/31/19 0:00,91.4,52.48,270,5,6.21
OBBI,5/31/19 0:30,89.6,55.53,260,7,6.21
OBBI,5/31/19 1:00,89.6,62.68,260,7,6.21
OBBI,5/31/19 1:30,89.6,62.68,280,4,6.21
OBBI,5/31/19 2:00,89.6,62.68,260,7,6.21
OBBI,5/31/19 2:30,91.4,49.36,260,7,6.21
OBBI,5/31/19 3:00,91.4,46.41,270,5,6.21
OBBI,5/31/19 3:30,91.4,49.36,280,5,6.21
OBBI,5/31/19 4:00,93.2,43.88,300,9,6.21
OBBI,5/31/19 4:30,93.2,46.67,300,10,6.21
OBBI,5/31/19 5:00,95,36.63,300,10,6.21
OBBI,5/31/19 5:30,96.8,30.53,310,12,6.21
OBBI,5/31/19 6:00,96.8,30.53,310,12,6.21
OBBI,5/31/19 6:30,98.6,30.8,300,13,6.21
OBBI,5/31/19 7:00,100.4,22.54,310,13,6.21
OBBI,5/31/19 7:30,102.2,20,310,13,6.21
OBBI,5/31/19 8:00,102.2,21.36,310,11,6.21
OBBI,5/31/19 8:30,102.2,20,310,11,6.21
OBBI,5/31/19 9:00,104,16.59,320,11,6.21
OBBI,5/31/19 9:30,104,13.54,300,10,6.21
OBBI,5/31/19 10:00,105.8,12.84,310,10,6.21
OBBI,5/31/19 10:30,104,12.64,310,10,6.21
OBBI,5/31/19 11:00,104,13.54,320,7,6.21
OBBI,5/31/19 11:30,105.8,13.75,340,6,6.21
OBBI,5/31/19 12:00,105.8,12.84,360,8,6.21
OBBI,5/31/19 12:30,105.8,11.18,360,7,6.21
OBBI,5/31/19 13:00,104,14.5,360,7,6.21
OBBI,5/31/19 13:30,105.8,11.18,10,6,6.21
OBBI,5/31/19 14:00,98.6,28.9,110,5,6.21
OBBI,5/31/19 14:30,98.6,27.1,70,7,6.21
OBBI,5/31/19 15:00,95,39,100,5,6.21
OBBI,5/31/19 15:30,93.2,43.88,100,4,6.21
OBBI,5/31/19 16:00,93.2,38.73,60,4,6.21
OBBI,5/31/19 16:30,93.2,38.73,50,3,6.21
OBBI,5/31/19 17:00,93.2,38.73,M,2,6.21
OBBI,5/31/19 17:30,93.2,43.88,110,3,6.21
OBBI,5/31/19 18:00,93.2,41.23,130,2,6.21
OBBI,5/31/19 18:30,93.2,31.99,M,1,6.21
OBBI,5/31/19 19:00,93.2,29.99,M,1,6.21
OBBI,5/31/19 19:30,95,26.58,200,4,6.21
OBBI,5/31/19 20:00,95,28.37,200,3,6.21
OBBI,5/31/19 20:30,95,32.27,200,3,6.21
OBBI,5/31/19 21:00,95,32.27,200,3,6.21
OBBI,5/31/19 21:30,91.4,33.84,M,2,6.21
OBBI,5/31/19 22:00,93.2,34.11,200,4,6.21
OBBI,5/31/19 22:30,93.2,36.35,M,2,6.21
OBBI,5/31/19 23:00,91.4,38.45,290,3,6.21
OBBI,5/31/19 23:30,93.2,34.11,220,3,6.21
OBBI,6/1/19 0:00,93.2,36.35,230,5,6.21
OBBI,6/1/19 0:30,93.2,38.73,230,5,6.21
OBBI,6/1/19 1:00,91.4,43.61,230,4,6.21
OBBI,6/1/19 1:30,91.4,49.36,230,4,6.21
OBBI,6/1/19 2:00,91.4,49.36,240,4,6.21
OBBI,6/1/19 2:30,89.6,52.23,M,2,6.21
OBBI,6/1/19 3:00,91.4,49.36,M,2,6.21
OBBI,6/1/19 3:30,93.2,43.88,280,3,6.21
OBBI,6/1/19 4:00,96.8,30.53,260,4,6.21
OBBI,6/1/19 4:30,96.8,30.53,260,5,6.21
OBBI,6/1/19 5:00,98.6,32.81,260,6,6.21
OBBI,6/1/19 5:30,100.4,24.06,260,5,6.21
OBBI,6/1/19 6:00,104,15.52,240,5,6.21
OBBI,6/1/19 6:30,105.8,12.84,220,6,6.21
OBBI,6/1/19 7:00,107.6,12.18,M,4,6.21
OBBI,6/1/19 7:30,107.6,11.37,290,5,6.21
OBBI,6/1/19 8:00,107.6,9.21,290,5,6.21
OBBI,6/1/19 8:30,105.8,26.44,110,8,6.21
OBBI,6/1/19 9:00,105.8,15.73,80,7,6.21
OBBI,6/1/19 9:30,105.8,16.82,80,8,6.21
OBBI,6/1/19 10:00,98.6,42.04,10,12,6.21
OBBI,6/1/19 10:30,98.6,39.54,20,8,6.21
OBBI,6/1/19 11:00,98.6,34.93,10,10,6.21
OBBI,6/1/19 11:30,98.6,34.93,360,13,6.21
OBBI,6/1/19 12:00,96.8,34.66,360,13,6.21
OBBI,6/1/19 12:30,98.6,34.93,10,12,6.21
OBBI,6/1/19 13:00,98.6,30.8,360,11,6.21
OBBI,6/1/19 13:30,96.8,36.9,360,11,6.21
OBBI,6/1/19 14:00,95,44.14,360,10,6.21
OBBI,6/1/19 14:30,95,36.63,360,8,6.21
OBBI,6/1/19 15:00,95,32.27,360,8,6.21
OBBI,6/1/19 15:30,96.8,28.63,360,5,6.21
OBBI,6/1/19 16:00,95,26.58,350,4,6.21
OBBI,6/1/19 16:30,95,32.27,M,1,6.21
OBBI,6/1/19 17:00,95,32.27,120,3,6.21
OBBI,6/1/19 17:30,95,30.26,120,3,6.21
OBBI,6/1/19 18:00,95,24.89,M,1,6.21
OBBI,6/1/19 18:30,95,21.79,0,0,6.21
OBBI,6/1/19 19:00,95,24.89,0,0,6.21
OBBI,6/1/19 19:30,95,24.89,310,2,6.21
OBBI,6/1/19 20:00,95,23.3,M,2,6.21
OBBI,6/1/19 20:30,95,30.26,250,3,6.21
OBBI,6/1/19 21:00,95,28.37,230,5,6.21
OBBI,6/1/19 21:30,93.2,31.99,240,5,6.21
OBBI,6/1/19 22:00,93.2,34.11,240,5,6.21
OBBI,6/1/19 22:30,93.2,34.11,300,3,6.21
OBBI,6/1/19 23:00,93.2,34.11,270,4,6.21
OBBI,6/1/19 23:30,93.2,29.99,M,2,6.21
